Unnamed: 0,year,name,Name (reporting),id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_played,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set,English short name lower case,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,country,latitude,longitude,country_code,Continent
379,1991-2023,Emilio Benfele Alvarez,E. Benfele Alvarez,102135,28.6,ESP,183,R,82,586,67,0,552.238806,112,45,0.401785714,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.350152905,0.263761468,0.737003058,0.211093991,0.595575913,0.683736635,0.464088398,0.290360968,0.481760627,0.527734977,0.678134557,0.4,0.612175874,0.444444444,0,,6,0.166666667,8,0.125,13,0.230769231,37,0.297297297,74,0.324324324,112,110,115.1339286,783.8035714,275,269,98.84545455,40.42007435,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
380,1991-2023,Emilio Gomez,E. Gomez,105877,31.3,ECU,185,R,90,603,19,0,605.2631579,51,22,0.431372549,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.308203991,0.23059867,0.718403548,0.2,0.614558873,0.695960699,0.453437772,0.27642736,0.479553903,0.495652174,0.654101996,0.403508772,0.569491525,0.52,0,,1,0,3,0,5,0,14,0.071428571,25,0.2,36,35,149.9607843,920.4313725,96,91,113.5142857,43.65934066,Ecuador,EC,ECU,218,ISO 3166-2:EC,Ecuador,-1.831239,-78.183406,EC,South America
381,1991-2023,Emilio Nava,E. Nava,207182,21.2,USA,183,R,173,344,9,0,1000,11,2,0.181818182,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.514492754,0.326086957,0.673913043,0.084507042,0.608,0.680451128,0.43148688,0.214015152,0.39047619,0.232394366,0.615942029,0.363636364,0.470588235,0.833333333,0,,0,,1,0,1,0,2,0.5,9,0.111111111,11,11,66.09090909,1011.090909,30,30,109,39.96666667,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
382,1991-2023,Emilio Sanchez,E. Sanchez,101142,31.1,ESP,180,R,8,1617,148,0.033783784,641.8918919,302,156,0.516556291,9,5,0.555555556,0,0,0,0,1,1,1,1,7,3,0,0.298372514,0.107896323,0.757685353,0.24017068,0.647226566,0.678723707,0.506258149,0.318678815,0.485836198,0.598902774,0.597649186,0.401017812,0.594553707,0.496350365,3,0,11,0.181818182,22,0.363636364,54,0.351851852,136,0.492647059,229,0.493449782,280,269,79.35313531,799.7656766,691,652,105.7509294,43.6303681,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
383,1991-2023,Enzo Couacaud,E. Couacaud,111505,27.8,FRA,183,R,158,400,7,0,1500,9,2,0.222222222,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.556962025,0.183544304,0.803797468,0.135802469,0.586575875,0.714759536,0.527058824,0.257861635,0.442136499,0.37654321,0.506329114,0.360655738,0.6125,0.5,0,,1,0,1,0,2,0,6,0,8,0.125,9,9,52,1705.222222,32,32,148.6666667,41.8125,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
385,1991-2023,Eric Prodon,E. Prodon,103799,21.7,FRA,178,R,88,602,19,0,921.0526316,20,1,0.05,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.283333333,0.2375,0.641666667,0.127572016,0.598258706,0.613305613,0.469040248,0.207964602,0.468283582,0.423868313,0.845833333,0.300970874,0.57635468,0.4,0,,2,0,2,0,3,0,7,0,14,0,20,20,77.05,1057.85,52,52,95.65,36.78846154,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
387,1991-2023,Laurent Hild,L. Hild,108903,30.2,LUX,,U,,,1,0,250,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.5,0.111111111,0.641791045,0.558139535,0.375,0.2,0.444444444,0.222222222,0.8,0.5,0.375,0.5,0,,0,,0,,0,,1,0,1,0,1,1,315.7142857,185.8571429,2,2,72,36,Luxembourg,LU,LUX,442,ISO 3166-2:LU,Luxembourg,49.815273,6.129583,LU,Europe
388,1991-2023,Ernesto Escobedo,E. Escobedo,124014,25.2,MEX,185,R,69,690,37,0,891.8918919,57,20,0.350877193,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.536290323,0.235215054,0.786290323,0.142068966,0.573139975,0.715804914,0.532250123,0.241100917,0.455744915,0.44,0.549731183,0.322884013,0.611246944,0.481481481,0,,0,,1,1,3,0.333333333,20,0.2,40,0.25,57,57,82.12280702,949.1403509,152,152,109.1403509,40.92763158,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
390,1991-2023,Ervin Eleskovic,E. Eleskovic,104914,23.1,SWE,,R,355,115,8,0,250,11,2,0.181818182,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0.549450549,0.681318681,0.087912088,0.546979866,0.702453988,0.407407407,0.259668508,0.404255319,0.362637363,0.703296703,0.242424242,0.546875,0,0,,0,,0,,3,0,5,0,8,0,10,10,98.18181818,797.4545455,21,21,74.5,35.47619048,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
391,1991-2023,Eui Jong Chang,E. Jong Chang,101590,25,KOR,183,R,264,101,8,0,406.25,25,10,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.258426966,0.247191011,0.674157303,0.217391304,0.559714795,0.700636943,0.457489879,0.246376812,0.524793388,0.576086957,0.707865169,0.377358491,0.53968254,0.4,0,,2,0,2,0,3,0,6,0,12,0.083333333,9,9,228.2,544.12,20,20,78,35.1,"Korea, Republic of (South Korea)",KR,KOR,410,ISO 3166-2:KR,South Korea,35.907757,127.766922,KR,Asia
392,1991-2023,Evan King,E. King,105960,25.3,USA,185,L,200,276,4,0,875,5,1,0.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.112903226,0.225806452,0.725806452,0.171875,0.628787879,0.634538153,0.551020408,0.252173913,0.477011494,0.375,0.564516129,0.458333333,0.514285714,0,0,,0,,0,,1,0,3,0,3,0,5,5,166,1165.8,13,13,108.6,41.76923077,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
393,1991-2023,Evgeny Donskoy,E. Donskoy,105539,31.1,RUS,185,R,66,752,113,0,712.3893805,172,55,0.319767442,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.405130687,0.192158761,0.767666989,0.147368421,0.584763314,0.700227675,0.499109369,0.252993823,0.458646617,0.426315789,0.601645692,0.345679012,0.61383749,0.434210526,0,,4,0,12,0.083333333,25,0.08,69,0.217391304,129,0.271317829,167,159,91.87209302,1138.726744,434,415,105.6981132,40.49638554,Russia,RU,RUS,643,ISO 3166-2:RU,Russia,61.52401,105.318756,RU,Asia
394,1991-2023,Evgeny Korolev,E. Korolev,105095,25.2,KAZ,185,R,46,922,91,0,673.0769231,172,74,0.430232558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.416451112,0.302638386,0.741334713,0.216589862,0.582566624,0.708236896,0.474254228,0.284489687,0.494382022,0.523297491,0.629591309,0.413894325,0.589153657,0.521126761,2,0,8,0,16,0.125,30,0.1,84,0.345238095,144,0.423611111,165,165,72.19186047,1193.267442,412,412,98.07878788,39.27912621,Kazakhstan,KZ,KAZ,398,ISO 3166-2:KZ,Kazakhstan,48.019573,66.923684,KZ,Asia
395,1991-2023,Eyal Erlich,E. Erlich,102903,22.2,ISR,183,R,150,297,10,0,625,20,7,0.35,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.28358209,0.432835821,0.611940299,0.204379562,0.563283922,0.633603239,0.417754569,0.278899083,0.514925373,0.664233577,0.78358209,0.307692308,0.504761905,0.428571429,0,,0,,0,,2,0,5,0.2,9,0.111111111,12,11,240.1,468.05,30,27,92.27272727,37.59259259,Israel,IL,ISR,376,ISO 3166-2:IL,Israel,31.046051,34.851612,IL,Asia
396,1991-2023,Eyal Ran,E. Ran,102139,26.3,ISR,183,R,140,314,29,0,456.8965517,55,17,0.309090909,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.296218487,0.218487395,0.68907563,0.236673774,0.567745992,0.65337763,0.485090909,0.287343835,0.521338912,0.582089552,0.718487395,0.406593407,0.567251462,0.5,0,,1,0,1,0,6,0,12,0.083333333,23,0.086956522,42,40,157.8,607.0363636,101,94,93.175,39.64893617,Israel,IL,ISR,376,ISO 3166-2:IL,Israel,31.046051,34.851612,IL,Asia
397,1991-2023,Fabian Marozsan,F. Marozsan,206681,23.7,HUN,191,R,87,675,3,0,1083.333333,9,4,0.444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.232323232,0.141414141,0.797979798,0.189473684,0.627287854,0.713527851,0.5625,0.232620321,0.529411765,0.463157895,0.383838384,0.409090909,0.473684211,0.666666667,0,,1,1,1,1,2,0.5,3,0.666666667,5,0.6,8,8,87.66666667,1480.555556,21,21,103.125,39.28571429,Hungary,HU,HUN,348,ISO 3166-2:HU,Hungary,47.162494,19.503304,HU,Europe
398,1991-2023,Fabio Fognini,F. Fognini,104926,36,ITA,178,R,9,2920,374,0.024064171,786.7647059,783,410,0.523627075,19,9,0.473684211,0,0,0,0,1,1,3,1,15,7,0,0.268395009,0.327022375,0.71858864,0.269115762,0.591621922,0.674524778,0.483264521,0.316148451,0.508178706,0.628257155,0.654905336,0.428352881,0.570302234,0.554770318,8,0.125,53,0.132075472,91,0.175824176,157,0.248407643,380,0.402631579,612,0.470588235,757,724,80.9213198,1541.756345,1987,1896,108.0814917,41.27162447,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
399,1991-2023,Fabio Maggi,F. Maggi,102522,21.2,ITA,175,R,220,,4,0,312.5,6,2,0.333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.046875,0.140625,0.625,0.28358209,0.714975845,0.574324324,0.508474576,0.322807018,0.533707865,0.76119403,0.625,0.37254902,0.4,0,0,,0,,0,,1,0,2,0,6,0.333333333,6,6,61.66666667,512,14,14,99.16666667,42.5,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
400,1991-2023,Fabrice Santoro,F. Santoro,102148,36.8,FRA,178,R,17,1516,421,0.014251781,745.8432304,874,452,0.517162471,11,6,0.545454545,0,0,0,0,0,0,1,1,10,5,0,0.259705355,0.197889707,0.728946845,0.267263682,0.576310206,0.670086943,0.507031749,0.315428277,0.516120759,0.647860697,0.668922954,0.412532637,0.594791667,0.529824561,9,0,61,0.245901639,125,0.312,220,0.304545455,445,0.406741573,681,0.471365639,844,830,73.46224256,1070.184211,2151,2102,104.0024096,41.06660324,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
401,1991-2023,Facundo Arguello,F. Arguello,106032,22.5,ARG,178,R,107,559,16,0,500,17,1,0.058823529,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0.306878307,0.634920635,0.148148148,0.616951915,0.627476882,0.446808511,0.277624309,0.413875598,0.380952381,0.671957672,0.388888889,0.456692913,0.4,0,,2,0,2,0,2,0,4,0,10,0.1,17,17,100.2941176,1271.647059,41,41,95.23529412,39.48780488,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
402,1991-2023,Facundo Bagnis,F. Bagnis,105487,33.3,ARG,183,L,55,952,83,0,704.8192771,123,39,0.317073171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.402455662,0.266712142,0.73260573,0.186206897,0.616816566,0.669209902,0.49481441,0.281997187,0.473743648,0.502758621,0.666439291,0.37037037,0.59877175,0.31372549,1,0,5,0,5,0,10,0,40,0.1,82,0.219512195,121,119,87.24390244,1045.910569,306,300,109.7142857,43.52,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
403,1991-2023,Facundo Diaz Acosta,F. Diaz Acosta,207680,22.1,ARG,183,L,137,441,4,0,687.5,5,1,0.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.383561644,0.698630137,0.253333333,0.571428571,0.6640625,0.5,0.341246291,0.512195122,0.693333333,0.616438356,0.365384615,0.511111111,0.333333333,0,,0,,0,,1,0,2,0.5,3,0.333333333,5,4,76.2,1098,15,10,131.5,52.6,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
404,1991-2023,Farrukh Dustov,F. Dustov,104736,30.1,UZB,196,R,108,505,7,0,285.7142857,37,11,0.297297297,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.262135922,0.27184466,0.640776699,0.19047619,0.715909091,0.636904762,0.37,0.316129032,0.447619048,0.542857143,0.737864078,0.350877193,0.513157895,0.352941176,0,,0,,0,,0,,7,0,11,0,9,9,283.4594595,407.3513514,23,23,102.8888889,40.26086957,Uzbekistan,UZ,UZB,860,ISO 3166-2:UZ,Uzbekistan,41.377491,64.585262,UZ,Asia
405,1991-2023,Fazaluddin Syed,F. Syed,102467,25.4,IND,,R,435,57,1,0,250,9,4,0.444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0.111111111,0.666666667,0,0.473684211,0.62962963,0.566666667,0.068965517,0.526315789,0,0.666666667,,0.5,0.75,0,,0,,0,,0,,0,,0,,1,1,538.3333333,64.44444444,2,2,62,31,India,IN,IND,356,ISO 3166-2:IN,India,20.593684,78.96288,IN,Asia
406,1991-2023,Federico Browne,F. Browne,102768,28.1,ARG,180,R,108,359,19,0,500,31,11,0.35483871,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.310679612,0.229773463,0.682847896,0.211538462,0.604536489,0.659869494,0.458852868,0.306763285,0.454664915,0.634615385,0.702265372,0.333333333,0.548387097,0.7,0,,1,0,1,0,3,0,8,0,20,0.3,27,27,93.09677419,690.5483871,67,67,95.07407407,38.31343284,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
407,1991-2023,Federico Coria,F. Coria,105948,31.3,ARG,180,R,49,1063,58,0,780.1724138,104,45,0.432692308,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.215106732,0.214285714,0.67816092,0.264395783,0.665297997,0.626706564,0.491078067,0.322528689,0.513377926,0.634225466,0.743842365,0.416879795,0.567328918,0.533333333,1,0,2,0,6,0,15,0.2,37,0.27027027,71,0.408450704,103,101,102.2115385,1177.144231,264,256,110.5445545,43.61328125,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
408,1991-2023,Federico Delbonis,F. Delbonis,105643,32.3,ARG,190,L,33,1435,199,0.010050251,719.8492462,364,164,0.450549451,4,2,0.5,0,0,0,0,0,0,1,0,3,2,0,0.293502953,0.280099955,0.761472058,0.22134298,0.613689787,0.689057855,0.506765961,0.291889458,0.502737819,0.551887859,0.596319855,0.401065137,0.6,0.438596491,3,0,15,0.133333333,25,0.12,54,0.203703704,146,0.335616438,277,0.418772563,360,346,88.37260274,1258.758904,910,871,112.1271676,44.54190586,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
410,1991-2023,Federico Gaio,F. Gaio,105943,29.1,ITA,180,R,124,534,15,0,666.6666667,18,3,0.166666667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.418604651,0.381395349,0.71627907,0.160550459,0.551822731,0.700777202,0.481658692,0.272617612,0.453510436,0.440366972,0.71627907,0.364583333,0.603896104,0.125,0,,0,,2,0,3,0,6,0.166666667,11,0.090909091,18,18,79.55555556,1320.666667,43,43,106.8333333,44.72093023,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
411,1991-2023,Federico Luzzi,F. Luzzi,103487,27.5,ITA,188,R,93,438,29,0,689.6551724,49,18,0.367346939,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.296222664,0.337972167,0.652087475,0.211155378,0.562481709,0.665452653,0.430100334,0.30449827,0.471332209,0.529880478,0.799204771,0.398496241,0.564676617,0.590909091,0,,0,,3,0,9,0.222222222,25,0.24,34,0.294117647,45,45,100.1020408,843.3469388,109,109,99.48888889,41.0733945,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
412,1991-2023,Federico Sanchez,F. Sanchez,101829,23.7,ESP,168,R,138,310,10,0,275,18,8,0.444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0.220930233,0.604651163,0.315151515,0.734404537,0.590733591,0.419928826,0.34375,0.5215311,0.654545455,0.720930233,0.481481481,0.451612903,,0,,1,0,1,0,1,0,7,0.428571429,15,0.4,18,18,93.44444444,719.2777778,39,39,82.44444444,38.05128205,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
413,1991-2023,Feliciano Lopez,F. Lopez,103852,41.7,ESP,188,L,12,2415,489,0.014314928,807.2597137,998,508,0.509018036,18,7,0.388888889,0,0,0,0,0,0,6,3,12,4,0,0.807731675,0.267537989,0.836784505,0.152386925,0.584222646,0.761686798,0.513816103,0.261994489,0.442100746,0.430665517,0.47224628,0.353840553,0.654384795,0.538587849,14,0.142857143,71,0.197183099,136,0.286764706,247,0.336032389,514,0.412451362,794,0.465994962,975,941,71.75896414,1438.693227,2559,2468,106.3071201,40.5328201,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
414,1991-2023,Felipe Meligeni Alves,F. Meligeni Alves,200335,25.4,BRA,185,R,143,381,5,0,450,9,3,0.333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.265822785,0.113924051,0.734177215,0.256097561,0.674698795,0.6875,0.456790123,0.318885449,0.514150943,0.609756098,0.620253165,0.42,0.571428571,0,0,,1,0,1,0,2,0,3,0,6,0,8,7,165.1111111,1577.888889,18,16,94,41.125,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
416,1991-2023,Felix Auger Aliassime,F. Auger Aliassime,200000,22.7,CAN,193,R,6,4195,113,0.03539823,816.3716814,288,173,0.600694444,13,4,0.307692308,0,0,0,0,0,0,4,2,9,2,0,0.751219512,0.330272597,0.833859397,0.198602213,0.635432456,0.75675871,0.50031498,0.296256836,0.477637756,0.532323821,0.458536585,0.373085339,0.63767209,0.592592593,3,0.666666667,20,0.25,44,0.295454545,74,0.445945946,149,0.510067114,246,0.585365854,278,275,63.32413793,1794.296552,706,693,120.4327273,47.79076479,Canada,CA,CAN,124,ISO 3166-2:CA,Canada,56.130366,-106.346771,CA,North America
418,1991-2023,Felix Mantilla,F. Mantilla,102456,32.5,ESP,180,R,11,2226,230,0.047826087,704.3478261,531,313,0.589453861,22,11,0.5,0,0,0,0,2,1,2,1,18,9,0,0.241786697,0.197119275,0.745104386,0.293564597,0.623201014,0.669392151,0.512434857,0.308705662,0.535968853,0.658291457,0.620488752,0.445949274,0.589201878,0.535,6,0.333333333,22,0.318181818,46,0.304347826,90,0.366666667,236,0.474576271,402,0.55721393,524,522,75.33020638,924.5684803,1317,1309,99.99425287,39.87547746,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
420,1991-2023,Fernando Meligeni,F. Meligeni,101897,32,BRA,180,L,26,1316,203,0.014778325,660.0985222,419,202,0.482100239,6,3,0.5,0,0,0,0,0,0,1,0,5,3,0,0.298004435,0.279600887,0.731485588,0.265763766,0.566375266,0.68897497,0.490853896,0.313402657,0.510240503,0.626332149,0.645232816,0.424317618,0.583848797,0.470588235,3,0,16,0.1875,36,0.25,71,0.197183099,177,0.327683616,296,0.391891892,380,370,90.29285714,892.8428571,963,930,95.75135135,38.09462366,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
421,1991-2023,Fernando Roese,F. Roese,101174,27.2,BRA,190,R,92,,24,0,625,40,16,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.267326733,0.29950495,0.683168317,0.214285714,0.584685025,0.649677419,0.484105359,0.316502463,0.455670103,0.534482759,0.712871287,0.400921659,0.555555556,0.4,0,,0,,0,,2,0,9,0.111111111,16,0.25,40,40,124.075,386.1,88,88,83.2,37.81818182,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
422,1991-2023,Fernando Verdasco,F. Verdasco,104269,38.8,ESP,188,L,7,3900,448,0.015625,793.5267857,1007,559,0.555114201,23,7,0.304347826,0,0,0,0,1,0,6,1,16,6,0,0.434322374,0.311226945,0.801844427,0.237101032,0.670347183,0.70683572,0.508901166,0.304799762,0.505061285,0.591712663,0.529430634,0.400702988,0.625719479,0.485587583,12,0,80,0.1875,137,0.204379562,246,0.300813008,517,0.423597679,819,0.506715507,990,968,70.75471698,1515.555114,2605,2540,109.9752066,41.91181102,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
423,1991-2023,Fernando Vicente,F. Vicente,102950,29.2,ESP,180,R,29,993,216,0.013888889,655.0925926,370,157,0.424324324,6,3,0.5,0,0,0,0,0,0,1,0,5,3,0,0.248756219,0.232247852,0.703301673,0.25828853,0.599849336,0.659835598,0.485709396,0.312996287,0.510896309,0.626344086,0.699683401,0.412374821,0.575953458,0.462686567,2,0.5,19,0.052631579,33,0.121212121,60,0.2,155,0.251612903,282,0.34751773,367,365,74.22849462,900.1451613,951,944,99.3890411,38.42902542,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
425,1991-2023,Filip Dewulf,F. Dewulf,102029,28.3,BEL,190,R,39,975,111,0.018018018,592.3423423,222,97,0.436936937,2,2,1,0,0,0,0,0,0,0,0,2,2,0,0.330291178,0.374185137,0.745762712,0.23113411,0.554686482,0.710340776,0.474531616,0.282615987,0.505207472,0.538594222,0.629726206,0.429143315,0.596273292,0.397435897,0,,5,0.2,18,0.222222222,37,0.189189189,84,0.30952381,161,0.391304348,191,187,74.77027027,867.509009,485,471,89.15508021,35.3970276,Belgium,BE,BEL,56,ISO 3166-2:BE,Belgium,50.503887,4.469936,BE,Europe
426,1991-2023,Filip Horansky,F. Horansky,106110,29.1,SVK,175,R,164,381,7,0,250,11,2,0.181818182,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.247933884,0.165289256,0.685950413,0.157024793,0.637179487,0.633802817,0.505300353,0.278761062,0.41350211,0.388429752,0.595041322,0.404255319,0.472222222,1,0,,0,,0,,1,0,5,0.4,9,0.222222222,11,11,62.27272727,1213.818182,25,25,88.54545455,38.96,Slovakia,SK,SVK,703,ISO 3166-2:SK,Slovakia,48.669026,19.699024,SK,Europe
427,1991-2023,Filip Krajinovic,F. Krajinovic,105936,30.9,SRB,185,R,26,1724,127,0,846.4566929,254,123,0.484251969,5,0,0,0,0,0,0,1,0,2,0,2,0,0,0.374127037,0.16029265,0.759228467,0.229312064,0.639614572,0.68234915,0.509150701,0.282741949,0.511037673,0.55699568,0.604589292,0.411694511,0.601760176,0.432989691,3,0,16,0.1875,33,0.121212121,63,0.238095238,121,0.330578512,195,0.38974359,248,240,75.15175097,1659.910506,628,602,105.25,41.96013289,Serbia,RS,SRB,688,ISO 3166-2:RS,Serbia,44.016521,21.005859,RS,Europe
428,1991-2023,Filip Misolic,F. Misolic,209209,21.9,AUT,,R,129,509,5,0,300,12,7,0.583333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.301587302,0.23015873,0.722222222,0.201550388,0.586166471,0.684,0.490084986,0.311538462,0.440251572,0.519379845,0.738095238,0.388059701,0.623655914,1,0,,0,,0,,2,0,3,0,7,0.428571429,11,11,94.16666667,779.5,27,27,112.2727273,45.74074074,Austria,AT,AUT,40,ISO 3166-2:AT,Austria,47.516231,14.550072,AT,Europe
429,1991-2023,Filip Peliwo,F. Peliwo,106290,20.1,CAN,180,R,266,179,4,0,687.5,8,2,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.342465753,0.424657534,0.671232877,0.230769231,0.539877301,0.678030303,0.453333333,0.308724832,0.493023256,0.525641026,0.808219178,0.43902439,0.593220339,1,0,,0,,0,,1,0,3,0.333333333,8,0.25,6,5,58.625,952,16,13,107.2,41.23076923,Canada,CA,CAN,124,ISO 3166-2:CA,Canada,56.130366,-106.346771,CA,North America
430,1991-2023,Filip Prpic,F. Prpic,104004,27.6,SWE,173,R,205,191,10,0,250,14,2,0.142857143,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.267605634,0.281690141,0.676056338,0.20979021,0.624744376,0.638297872,0.471389646,0.30318258,0.50872093,0.517482517,0.781690141,0.405405405,0.585585586,0.5,0,,0,,1,0,3,0,5,0.2,9,0.111111111,12,12,79.42857143,819.2857143,29,29,102.5,42.4137931,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
431,1991-2023,Filippo Messori,F. Messori,102284,23.8,ITA,173,R,142,318,5,0,250,7,2,0.285714286,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.184615385,0.153846154,0.584615385,0.271428571,0.466367713,0.634615385,0.466386555,0.353790614,0.486631016,0.571428571,0.861538462,0.475,0.517857143,0.5,0,,0,,0,,0,,3,0,5,0.2,7,7,72.14285714,730.5714286,15,15,79,36.86666667,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
432,1991-2023,Filippo Volandri,F. Volandri,103835,32.4,ITA,183,R,25,1091,219,0.00913242,712.3287671,402,178,0.44278607,9,2,0.222222222,0,0,0,0,0,0,0,0,9,2,0,0.066586248,0.220506634,0.674306393,0.305023923,0.684816792,0.619319699,0.484510964,0.33123108,0.520831442,0.690430622,0.731001206,0.441787942,0.554455446,0.366336634,1,1,15,0.266666667,31,0.258064516,69,0.260869565,150,0.266666667,297,0.383838384,383,383,98.93548387,871.9975186,921,921,92.73368146,38.56351792,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
433,1991-2023,Finn Tearney,F. Tearney,110686,29.4,NZL,183,R,365,123,2,0,250,5,1,0.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.23255814,0.441860465,0.581395349,0.244444444,0.595070423,0.579881657,0.47826087,0.331210191,0.475728155,0.622222222,0.906976744,0.392857143,0.538461538,,0,,0,,0,,0,,1,0,2,0,4,3,396.4,402.6,9,6,75,37.5,New Zealand,NZ,NZL,554,ISO 3166-2:NZ,New Zealand,-40.900557,174.885971,NZ,Oceania
